id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same,displacement_diff,displacement_diff_sparse,mile_diff,mile_diff_rate,mile_diff_rate_sparse,mile_diff_sparse,year_diff,year_diff_sparse,licensed_city_diff_sparse,title_diff,title_diff_sparse,register_time_diff,register_time_diff_sparse,owner_price_diff,is_import_diff_sparse,transfer_times_diff,transfer_times_diff_sparse
9172,黑色,黑色,1.8,,10.3,10.6,2012.0,2012.0,长春,长春,大众-迈腾 2012款 1.8TSI 豪华型,大众迈腾 2012款 1.8TSI 豪华型,汽油,汽油,2011-12-01,2011-12-01,,,0.0,0.0,2.0,2.0,4,4,AT,AT,1,,0.5,-0.29999999999999893,-0.014354066985645883,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9173,蓝色,蓝色,1.1,1.1,7.5,7.2,2005.0,2005.0,青岛,青岛,一汽-夏利 2005款 N3 1.1L 三厢,夏利 2005款 N3 1.1L 两厢,汽油,汽油,2006-01-01,2006-01-01,,,0.0,0.0,1.0,1.0,2,2,MT,MT,1,0.0,2.0,0.2999999999999998,0.02040816326530611,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,,2.0,0.0,2
9174,黑色,黑色,1.6,1.6,17.0,14.5,2007.0,2007.0,金华,金华,现代-伊兰特 2007款 1.6L 手动舒适型,现代伊兰特 2007款 1.6L 手动舒适型,汽油,汽油,2006-11-01,2007-02-01,,,0.0,0.0,2.0,2.0,3,3,MT,MT,1,0.0,2.0,2.5,0.07936507936507936,1.0,0.0,0.0,2.0,2.0,0.0,2.0,-3.0,1.0,,2.0,0.0,2
9175,白色,白色,1.6,1.6,3.4,3.5,2014.0,2014.0,重庆,,标致-标致308 2014款 乐享版 经典 1.6L 自动风尚型,标致308 2014款 乐享版 经典 1.6L 自动风尚型,汽油,汽油,2015-11-01,2015-11-01,,,0.0,0.0,1.0,1.0,4,4,AT,AT,1,0.0,2.0,-0.10000000000000009,-0.014492753623188418,1.0,1.0,0.0,2.0,0.5,2.0,1.0,0.0,2.0,,2.0,0.0,2
9176,黑色,黑色,2.0,2.0,0.58,0.5,2007.0,2007.0,包头,包头,江淮-瑞鹰 2007款 2.0L 豪华舒适型,江淮瑞鹰 2007款 2.0L 豪华舒适型,汽油,油改汽,2010-01-01,2010-01-01,,,0.0,0.0,4.0,4.0,3,4,MT,MT,1,0.0,2.0,0.07999999999999996,0.07407407407407403,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9177,白色,白色,1.6,1.6,10.68,10.7,2008.0,2008.0,桂林,桂林,大众-宝来 2008款 1.6L 自动舒适型,大众宝来 2008款 1.6L 自动舒适型,汽油,汽油,2010-09-01,2010-09-01,,,0.0,0.0,1.0,1.0,4,4,AT,AT,1,0.0,2.0,-0.019999999999999574,-0.0009354536950420755,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9178,黑色,黑色,1.6,1.6,14.5,17.3,2007.0,2007.0,北京,北京,现代-伊兰特 2007款 1.6L 手动舒适型,现代伊兰特 2007款 1.6L 手动舒适型,汽油,汽油,2010-07-01,2009-11-01,,,0.0,0.0,0.0,0.0,4,4,MT,MT,0,0.0,2.0,-2.8000000000000007,-0.08805031446540883,1.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,0.0,,2.0,0.0,2
9179,黑色,黑色,1.8,1.8,10.12,10.1,2011.0,2011.0,南京,南京,福特-福克斯 2011款 两厢 1.8L 手动舒适型,福特福克斯 2011款 两厢 1.8L 手动舒适型,汽油,汽油,2010-10-01,2010-10-01,,,0.0,0.0,2.0,2.0,4,4,MT,MT,1,0.0,2.0,0.019999999999999574,0.0009891196834816802,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9180,绿色,绿色,1.1,1.1,10.1,10.3,2005.0,2005.0,南通,南通,奇瑞-奇瑞QQ3 2005款 1.1L 标准型,奇瑞QQ3 2005款 1.1L 标准型,汽油,汽油,2006-05-01,2006-05-01,,,0.0,0.0,3.0,3.0,3,3,MT,MT,1,0.0,2.0,-0.20000000000000107,-0.009803921568627505,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9181,黑色,黑色,1.6,,17.3,17.3,2005.0,2005.0,烟台,烟台,大众-捷达 2005款 CIF 伙伴,大众捷达 2005款 CIF 伙伴,汽油,汽油,2004-08-01,2004-08-01,,,0.0,0.0,2.0,2.0,2,2,MT,MT,1,,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9182,黑色,黑色,1.5,1.5,13.0,13.9,2010.0,2010.0,哈尔滨,哈尔滨,奇瑞-旗云2 2010款 1.5L 手动豪华型,奇瑞旗云2 2010款 1.5L 手动豪华型,汽油,汽油,2010-07-01,2011-08-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,0,0.0,2.0,-0.9000000000000004,-0.03345724907063199,1.0,1.0,0.0,2.0,2.0,0.0,2.0,-13.0,0.0,,2.0,0.0,2
9183,黑色,黑色,1.8,,2.0,3.0,2013.0,2013.0,沈阳,沈阳,华泰-宝利格 2013款 1.8T 自动两驱智汇版,华泰宝利格 2013款 1.8T 自动两驱智汇版,汽油,汽油,2015-06-01,2015-06-01,,,0.0,0.0,1.0,1.0,4,4,AT,AT,1,,0.5,-1.0,-0.2,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9184,银色,银灰色,2.3,2.3,18.0,18.0,2007.0,2007.0,杭州,杭州,福特-蒙迪欧-致胜 2007款 2.3L 豪华型,福特蒙迪欧-致胜 2007款 2.3L 豪华型,汽油,汽油,2008-01-01,2008-01-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9185,白色,白色,1.4,1.4,4.8,4.7,2013.0,2013.0,郑州,郑州,雪佛兰-赛欧 2013款 三厢 1.4L 手动理想版,雪佛兰赛欧 2013款 三厢 1.4L 手动理想幸福版,汽油,汽油,2014-05-01,2014-05-01,,,0.0,0.0,1.0,2.0,4,4,MT,MT,1,0.0,2.0,0.09999999999999964,0.010526315789473648,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,-1.0,1
9186,褐色,其它,1.6,1.6,7.3,2.9,2011.0,2011.0,哈尔滨,哈尔滨,现代-悦动 2011款 1.6L 手动舒适型,现代悦动 2011款 1.6L 手动舒适型,汽油,汽油,2014-10-01,2014-09-01,,,0.0,0.0,0.0,1.0,4,4,MT,MT,0,0.0,2.0,4.4,0.4313725490196079,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,,2.0,-1.0,1
9187,白色,白色,2.0,2.0,4.5,4.5,2013.0,2013.0,济南,济南,奔腾-奔腾X80 2013款 2.0L 手动豪华型,奔腾X80 2013款 2.0L 手动豪华型,汽油,汽油,2014-04-01,2014-04-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9188,银色,白色,1.6,1.6,6.0,6.2,2010.0,2010.0,深圳,深圳,雪佛兰-科鲁兹 2010款 1.6L SL天地版 MT,雪佛兰科鲁兹 2010款 1.6L SL天地版 MT,汽油,汽油,2011-06-01,2010-12-01,,,0.0,0.0,0.0,1.0,4,4,MT,MT,0,0.0,2.0,-0.20000000000000018,-0.016393442622950834,1.0,1.0,0.0,2.0,2.0,0.0,2.0,6.0,0.0,,2.0,-1.0,1
9189,金色,香槟色,2.0,2.0,9.8,9.6,2010.0,2010.0,威海,威海,别克-君威 2010款 2.0L 世博版,别克君威 2010款 2.0L 世博版,汽油,汽油,2010-05-01,2010-05-01,,,0.0,0.0,1.0,1.0,4,3,AT,AT,1,0.0,2.0,0.20000000000000107,0.01030927835051552,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9190,黑色,黑色,1.3,1.3,11.4,11.4,2008.0,2008.0,成都,成都,长安-奔奔i 2008款 1.3L 手动经典型,长安奔奔i 2008款 1.3L 手动舒适型,汽油,汽油,2009-02-01,2009-02-01,,,0.0,0.0,2.0,2.0,3,3,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9191,黑色,黑色,1.8,,2.6,2.5,2015.0,2015.0,珠海,珠海,大众-迈腾 2015款 改款 1.8TSI 尊贵型,大众迈腾 2015款 改款 1.8TSI 尊贵型,汽油,汽油,2016-03-01,2016-03-01,,,0.0,0.0,0.0,0.0,5,5,AT,AT,1,,0.5,0.10000000000000009,0.01960784313725492,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9192,灰色,深灰色,1.6,1.6,5.0,3.6,2012.0,2012.0,哈尔滨,哈尔滨,大众-速腾 2012款 1.6L 手动时尚型,大众速腾 2012款 1.6L 手动时尚型,汽油,汽油,2012-08-01,2012-08-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,1.4,0.1627906976744186,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9193,白色,白色,1.5,1.5,2.99,2.9,2013.0,2013.0,广州,广州,中华-中华H330 2013款 1.5L 自动豪华型,中华H330 2013款 1.5L 自动豪华型,汽油,汽油,2015-02-01,2015-02-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,0.0900000000000003,0.015280135823429592,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9194,银色,银灰色,1.0,1.0,7.12,11.4,2008.0,2008.0,石家庄,石家庄,五菱汽车-五菱之光 2008款 1.0L标准型,五菱之光 2008款 1.0L标准型,汽油,汽油,2007-04-01,2007-03-01,,,0.0,0.0,1.0,1.0,2,2,MT,MT,0,0.0,2.0,-4.28,-0.2311015118790497,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,,2.0,0.0,2
9195,褐色,紫色,2.0,2.0,6.9,6.9,2012.0,2012.0,无锡,无锡,马自达-睿翼 2012款 轿跑 2.0L 自动精英版,马自达睿翼 2012款 2.0L 自动精英版,汽油,汽油,2012-10-01,2012-10-01,,,0.0,0.0,1.0,1.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9196,白色,白色,1.5,1.5,10.6,10.6,2012.0,2012.0,重庆,重庆,本田-锋范经典 2012款 1.5L 自动精英版,本田锋范经典 2012款 1.5L 自动精英版,汽油,汽油,2013-09-01,2013-09-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9197,黑色,黑色,1.6,1.6,8.6,8.6,2008.0,2008.0,绍兴,绍兴,别克-凯越 2008款 1.6LE-MT,别克凯越 2008款 1.6LE-MT,汽油,汽油,2009-05-01,2009-05-01,,,0.0,0.0,2.0,2.0,3,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9198,白色,白色,1.8,,2.4,2.4,2013.0,2013.0,青岛,青岛,大众-途观 2013款 1.8TSI 自动四驱豪华型,大众途观 2013款 1.8TSI 自动四驱豪华型,汽油,汽油,2014-07-01,2014-07-01,,,0.0,0.0,1.0,1.0,4,4,AT,AT,1,,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9199,银色,银灰色,2.0,2.0,13.2,13.0,2005.0,2005.0,广州,广州,日产-阳光 2005款 2.0LS 自动,日产阳光 2005款 2.0LS 自动,汽油,汽油,2005-06-01,2005-06-01,,,0.0,0.0,1.0,1.0,2,3,AT,AT,1,0.0,2.0,0.1999999999999993,0.007633587786259515,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9200,白色,白色,1.8,,18.0,18.0,2005.0,2005.0,苏州,苏州,大众-高尔夫 2005款 1.8 手动舒适型,大众高尔夫 2005款 1.8 手动舒适型,汽油,汽油,2005-02-01,2005-02-01,,,0.0,0.0,5.0,5.0,3,3,MT,MT,1,,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9201,白色,白色,1.0,1.0,9.5,7.8,2009.0,2009.0,成都,成都,长安商用-长安之星2 2009款 1.0L-SC6399E 基本型,长安商用长安之星2 2009款 1.0L-SC6399E 基本型,汽油,汽油,2009-05-01,2011-01-01,,,0.0,0.0,0.0,2.0,3,3,MT,MT,0,0.0,2.0,1.7000000000000002,0.09826589595375723,1.0,1.0,0.0,2.0,2.0,0.0,2.0,-20.0,0.0,,2.0,-2.0,0
9202,银色,银灰色,1.3,1.3,8.58,8.6,2007.0,2007.0,长沙,长沙,马自达-马自达2 2007款 1.3L 自动时尚型,马自达2 2007款 1.3L 自动时尚型,汽油,汽油,2009-04-01,2009-04-01,,,0.0,0.0,2.0,2.0,3,3,AT,AT,1,0.0,2.0,-0.019999999999999574,-0.0011641443538998588,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,,2.0,0.0,2
9203,黑色,黑色,1.8,1.8,17.0,17.9,2004.0,2004.0,苏州,上海,大众-桑塔纳经典 2004款 1.8L 标准型,大众桑塔纳经典 2004款 1.8L 标准型,汽油,汽油,2004-05-01,2005-06-01,,,0.0,0.0,2.0,1.0,2,2,MT,MT,0,0.0,2.0,-0.8999999999999986,-0.025787965616045804,1.0,1.0,0.0,2.0,0.0,0.0,2.0,-13.0,0.0,,2.0,1.0,1
9204,黑色,黑色,1.8,1.8,17.0,16.9,2004.0,2004.0,苏州,苏州,大众-桑塔纳经典 2004款 1.8L 标准型,大众桑塔纳经典 2004款 1.8L 标准型,汽油,汽油,2004-05-01,2004-05-01,,,0.0,0.0,2.0,1.0,2,2,MT,MT,1,0.0,2.0,0.10000000000000142,0.0029498525073746733,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,1.0,1
9205,黑色,黑色,1.5,1.5,13.0,13.7,2009.0,2009.0,松原,松原,比亚迪-比亚迪F3 2009款 1.5L 智能白金版标准型GL-i,比亚迪F3 2009款 1.5L 智能白金版标准型GL-i,汽油,油改汽,2010-07-01,2010-07-01,,,0.0,0.0,2.0,2.0,4,4,MT,MT,1,0.0,2.0,-0.6999999999999993,-0.02621722846441945,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,,2.0,0.0,2
9206,黑色,黑色,1.8,,2.0,1.9,2015.0,2015.0,济南,济南,大众-帕萨特 2015款 1.8TSI DSG尊荣版,大众帕萨特 2015款 1.8TSI DSG尊荣版,汽油,汽油,2016-01-01,2016-01-01,,,0.0,0.0,1.0,1.0,5,5,AT,AT,1,,0.5,0.10000000000000009,0.025641025641025664,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9207,红色,深灰色,1.8,1.8,13.12,13.2,2009.0,2009.0,北京,北京,本田-思域 2009款 1.8L 自动豪华版,本田思域 2009款 1.8L 自动豪华版,汽油,汽油,2010-04-01,2009-08-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,0,0.0,2.0,-0.08000000000000007,-0.0030395136778115527,1.0,1.0,0.0,2.0,2.0,0.0,2.0,8.0,0.0,,2.0,0.0,2
9208,黑色,黑色,1.3,1.3,4.25,4.2,2010.0,2010.0,扬州,扬州,江淮-同悦 2010款 1.3L 手动豪华型,江淮同悦 2010款 1.3L 手动豪华型,汽油,汽油,2009-12-01,2009-12-01,,,0.0,0.0,0.0,0.0,4,3,MT,MT,1,0.0,2.0,0.04999999999999982,0.0059171597633135885,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9209,黑色,黑色,1.8,1.8,19.5,19.5,2007.0,2007.0,锦州,锦州,大众-桑塔纳经典 2007款 1.8L 景畅型,大众桑塔纳经典 2007款 1.8L 景畅型,汽油,汽油,2008-02-01,2008-02-01,,,0.0,0.0,1.0,1.0,3,3,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9210,黑色,黑色,2.0,2.0,15.1,15.1,2008.0,2008.0,成都,成都,本田-本田CR-V 2008款 2.0L 自动两驱都市版,本田CR-V 2008款 2.0L 自动两驱都市版,汽油,汽油,2008-12-01,2008-12-01,,,0.0,0.0,1.0,1.0,4,3,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9211,白色,深灰色,1.0,1.0,0.7,0.8,2009.0,2009.0,合肥,合肥,长安商用-长安之星S460 2009款 1.0L基本型,长安商用长安之星S460 2009款 1.0L基本型,汽油,汽油,2011-04-01,2011-04-01,,,0.0,0.0,2.0,1.0,4,4,MT,MT,1,0.0,2.0,-0.10000000000000009,-0.06666666666666672,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,1.0,1
9212,白色,白色,1.5,1.5,12.6,12.6,2010.0,2010.0,石家庄,石家庄,吉利汽车-金刚 2010款 1.5L 手动经典版,吉利金刚 2010款 1.5L 手动经典版,汽油,汽油,2010-12-01,2010-12-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9213,白色,白色,1.6,1.6,10.7,10.7,2010.0,2010.0,徐州,徐州,日产-骊威 2010款 劲悦版 1.6L 自动全能型,日产骊威 2010款 劲悦版 1.6L 自动全能型,汽油,汽油,2011-10-01,2011-10-01,,,0.0,0.0,2.0,2.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9214,银色,银灰色,1.8,,9.0,9.0,2005.0,2005.0,无锡,无锡,别克-凯越 2005款 1.8 手动豪华型,别克凯越 2005款 1.8 手动豪华型,汽油,汽油,2007-04-01,2007-04-01,,,0.0,0.0,3.0,3.0,3,3,MT,MT,1,,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9215,黑色,黑色,2.0,2.0,14.0,13.6,2010.0,2010.0,临沂,临沂,海马-海马骑士 2010款 2.0L 智能领航型,海马骑士 2010款 2.0L 智能领航型,汽油,油改汽,2011-01-01,2010-11-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,0,0.0,2.0,0.40000000000000036,0.014492753623188418,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,0.0,2
9216,白色,白色,1.6,1.6,7.5,7.2,2011.0,2011.0,北京,北京,日产-骐达 2011款 1.6L CVT智能型,日产骐达 2011款 1.6L CVT智能型,汽油,汽油,2012-10-01,2013-03-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,0,0.0,2.0,0.2999999999999998,0.02040816326530611,1.0,1.0,0.0,2.0,2.0,0.0,2.0,-5.0,0.0,,2.0,0.0,2
9217,蓝色,蓝色,2.4,,15.0,15.0,2010.0,2010.0,北京,北京,丰田-凯美瑞 2010款 240G 经典版,丰田凯美瑞 2010款 240G 经典版,汽油,汽油,2010-12-01,2010-12-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,1,,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9218,白色,白色,1.4,1.4,11.0,11.4,2013.0,2013.0,北京,北京,大众-捷达 2013款 1.4L 手动时尚型,大众捷达 2013款 1.4L 手动时尚型,汽油,汽油,2013-12-01,2013-09-01,,,0.0,0.0,0.0,0.0,4,4,MT,MT,0,0.0,2.0,-0.40000000000000036,-0.017857142857142873,1.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,,2.0,0.0,2
9219,白色,白色,1.4,1.4,11.0,10.4,2013.0,2013.0,北京,北京,大众-捷达 2013款 1.4L 手动时尚型,大众捷达 2013款 1.4L 手动舒适型,汽油,汽油,2013-12-01,2013-09-01,,,0.0,0.0,0.0,0.0,4,4,MT,MT,0,0.0,2.0,0.5999999999999996,0.02803738317757008,1.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,,2.0,0.0,2
9220,灰色,深灰色,1.8,1.8,12.0,12.0,2011.0,2011.0,长春,长春,福特-福克斯 2011款 三厢 1.8L 手动经典型,福特福克斯 2011款 三厢 1.8L 手动经典型,汽油,汽油,2011-12-01,2011-12-01,,,0.0,0.0,0.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,-1.0,1
9221,黑色,黑色,3.5,3.5,13.0,13.4,2008.0,2008.0,郑州,郑州,日产-天籁 2008款 公爵 3.5L XV VIP至尊版,日产天籁 2008款 公爵 3.5L XV VIP至尊版,汽油,汽油,2009-06-01,2009-06-01,,,0.0,0.0,2.0,2.0,4,4,AT,AT,1,0.0,2.0,-0.40000000000000036,-0.015151515151515166,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9222,黑色,黑色,2.4,,18.2,18.2,2006.0,2006.0,临沂,临沂,丰田-凯美瑞 2006款 240V 导航版,丰田凯美瑞 2006款 240V 导航版,汽油,汽油,2007-06-01,2007-06-01,,,0.0,0.0,2.0,2.0,3,2,AT,AT,1,,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9223,白色,白色,1.8,,10.7,10.7,2012.0,2012.0,九江,九江,大众-途观 2012款 1.8TSI 自动两驱都会版,大众途观 2012款 1.8TSI 自动两驱都会版,汽油,汽油,2012-09-01,2012-09-01,,,0.0,0.0,2.0,2.0,4,4,AT,AT,1,,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9224,白色,白色,1.5,1.5,4.6,4.6,2014.0,2014.0,宿迁,宿迁,比亚迪-比亚迪F3 2014款 1.5L 手动尊贵型,比亚迪F3 2014款 1.5L 手动尊贵型,汽油,汽油,2015-01-01,2015-01-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,,2.0,0.0,2
9225,绿色,绿色,2.2,2.2,6.0,6.2,2014.0,2014.0,青岛,青岛,猎豹汽车-猎豹6481 2014款 2.2L 手动两驱,猎豹6481 2014款 2.2L 手动两驱,汽油,油改汽,2014-11-01,2014-11-01,,,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,-0.20000000000000018,-0.016393442622950834,1.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,,2.0,0.0,2
9226,蓝色,蓝色,1.4,1.4,23.0,23.7,2005.0,2005.0,北京,北京,铃木-北斗星 2005款 1.4L 手动标准型,铃木北斗星 2005款 1.4L 手动标准型,汽油,汽油,2008-04-01,2008-04-01,,,0.0,0.0,0.0,0.0,3,3,MT,MT,1,0.0,2.0,-0.6999999999999993,-0.014989293361884351,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9227,银色,银灰色,1.5,1.5,17.6,17.6,2009.0,2009.0,石家庄,石家庄,吉利汽车-远景 2009款 1.5L 铂金版,吉利远景 2009款 1.5L 铂金版,汽油,油改汽,2009-11-01,2009-11-01,,,0.0,0.0,2.0,2.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9228,白色,白色,1.3,1.3,10.8,10.8,2004.0,2004.0,新乡,新乡,铃木-羚羊 2004款 1.3L OK标准型,铃木羚羊 2004款 1.3L OK标准型,汽油,汽油,2006-03-01,2006-03-01,,,0.0,0.0,0.0,0.0,2,2,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9229,红色,红色,1.5,1.5,12.2,12.2,2009.0,2009.0,抚顺,抚顺,长安-悦翔 2009款 三厢 1.5L 手动豪华型,长安悦翔 2009款 三厢 1.5L 手动标准型,汽油,汽油,2009-07-01,2009-07-01,,,0.0,0.0,2.0,2.0,3,3,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9230,灰色,银灰色,1.5,1.5,9.5,9.5,2010.0,2010.0,南宁,南宁,日产-玛驰 2010款 1.5L 手动易型版,日产玛驰 2010款 1.5L 手动易型版,汽油,汽油,2012-01-01,2012-01-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9231,白色,银灰色,1.6,1.6,7.28,7.2,2009.0,2009.0,武汉,武汉,雪铁龙-爱丽舍 2009款 两厢 1.6L 手动标准型,雪铁龙爱丽舍 2009款 两厢 1.6L 手动标准型,汽油,汽油,2009-07-01,2009-07-01,,,0.0,0.0,2.0,2.0,4,4,MT,MT,1,0.0,2.0,0.08000000000000007,0.005524861878453044,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9232,灰色,银灰色,2.0,2.0,5.81,5.8,2009.0,2009.0,广州,广州,长城-嘉誉 2009款 2.0L 自动实用型,长城嘉誉 2009款 2.0L 自动实用型,汽油,汽油,2009-11-01,2009-11-01,,,0.0,0.0,0.0,0.0,3,3,AT,AT,1,0.0,2.0,0.009999999999999787,0.0008613264427217732,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9233,黑色,黑色,2.0,,1.88,1.9,2016.0,2016.0,无锡,无锡,丰田-凯美瑞 2016款 2.0E 十周年纪念精英版,丰田凯美瑞 2016款 2.0E 十周年纪念精英版,汽油,汽油,2017-04-01,2017-04-01,,,0.0,0.0,0.0,0.0,5,5,AT,AT,1,,0.5,-0.020000000000000018,-0.005291005291005296,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9234,白色,白色,1.6,1.6,0.49,0.5,2016.0,2016.0,菏泽,菏泽,现代-朗动 2016款 1.6L 手动尊贵型,现代朗动 2016款 1.6L 手动尊贵型,汽油,汽油,2017-01-01,2017-01-01,,,0.0,0.0,0.0,1.0,5,5,MT,MT,1,0.0,2.0,-0.010000000000000009,-0.01010101010101011,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,-1.0,1
