id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same,displacement_diff,displacement_diff_sparse,mile_diff,mile_diff_rate,mile_diff_rate_sparse,mile_diff_sparse,year_diff,year_diff_sparse,licensed_city_diff_sparse,title_diff,title_diff_sparse,register_time_diff,register_time_diff_sparse,owner_price_diff,is_import_diff_sparse,transfer_times_diff,transfer_times_diff_sparse,colorp1,colorp2,fuel_typep1,fuel_typep2,gearboxp1,gearboxp2
8459,银灰,银灰,1.0,1.0,14.0,14.1,2009.0,2009.0,苏州,苏州,长安商用-长安之星2 2009款 1.0L-SC6399E 基本型,长安商用长安之星2 2009款 1.0L-SC6399E 基本型,汽油,汽油,2010-12-01,2010-12-01,-1.0,-1.0,0.0,0.0,2.0,2.0,3,3,MT,MT,1,0.0,2.0,-0.09999999999999963,-0.0035587188612099525,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8460,银灰,银灰,1.5,1.5,5.5,5.6,2009.0,2009.0,天津,天津,一汽-威志 2009款 两厢 1.5L 手动精英型,一汽威志 2009款 两厢 1.5L 手动精英型,汽油,汽油,2010-07-01,2010-07-01,-1.0,-1.0,0.0,0.0,0.0,0.0,3,3,MT,MT,1,0.0,2.0,-0.09999999999999963,-0.009009009009008978,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8461,银灰,白,1.5,1.5,5.5,11.7,2009.0,2009.0,天津,天津,一汽-威志 2009款 两厢 1.5L 手动精英型,一汽威志 2009款 三厢 1.5L 手动精英型,汽油,汽油,2010-07-01,2010-08-01,-1.0,-1.0,0.0,0.0,0.0,0.0,3,3,MT,MT,0,0.0,2.0,-6.199999999999998,-0.36046511627906974,0.0,0.0,0.0,2.0,2.0,1.0,1.0,-1.0,1.0,-1.0,2.0,0.0,2,11,0,2,2,1,1
8462,黑,黑,1.8,1.8,15.0,14.7,2008.0,2008.0,苏州,苏州,大众-桑塔纳志俊 2008款 1.8L 手动实尚型,大众桑塔纳志俊 2008款 1.8L 手动实尚型,汽油,汽油,2009-09-01,2009-09-01,-1.0,-1.0,0.0,0.0,3.0,3.0,3,3,MT,MT,1,0.0,2.0,0.3000000000000007,0.010101010101010123,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8463,银灰,银灰,1.6,1.6,14.7,14.7,2006.0,2006.0,合肥,合肥,大众-速腾 2006款 1.6L手动时尚型,大众速腾 2006款 1.6L手动时尚型,汽油,汽油,2007-06-01,2007-06-01,-1.0,-1.0,0.0,0.0,2.0,2.0,3,3,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8464,黑,黑,1.6,1.6,7.1,7.3,2011.0,2011.0,菏泽,菏泽,起亚-福瑞迪 2011款 1.6L MT GL,起亚福瑞迪 2011款 1.6L MT GL,汽油,汽油,2011-05-01,2011-05-01,-1.0,-1.0,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,-0.20000000000000015,-0.013888888888888902,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8465,银灰,银灰,1.5,1.5,8.4,8.3,2007.0,2007.0,洛阳,洛阳,本田-飞度 2007款 1.5L CVT舒适版,本田飞度 2007款 1.5L CVT舒适版,汽油,汽油,2008-06-01,2008-06-01,-1.0,-1.0,0.0,0.0,1.0,1.0,4,4,AT,AT,1,0.0,2.0,0.09999999999999963,0.005988023952095786,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8466,黑,黑,1.8,-1.0,8.4,8.4,2011.0,2011.0,菏泽,菏泽,大众-帕萨特 2011款 1.8TSI DSG御尊版,大众帕萨特 2011款 1.8TSI DSG御尊版,汽油,汽油,2012-02-01,2012-02-01,-1.0,-1.0,0.0,0.0,2.0,2.0,4,4,AT,AT,1,-1.0,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8467,银灰,银灰,1.6,1.6,7.9,7.9,2011.0,2011.0,成都,成都,现代-悦动 2011款 1.6L 手动豪华型,现代悦动 2011款 1.6L 手动豪华型,汽油,汽油,2012-05-01,2012-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8468,白,白,5.7,-1.0,2.0,2.0,2011.0,2011.0,重庆,重庆,丰田-坦途 2011款 5.7 标准型,丰田坦途 2011款 5.7 标准型(进口),汽油,汽油,2012-04-01,2012-04-01,-1.0,-1.0,0.0,1.0,1.0,1.0,4,4,AT,AT,1,-1.0,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,-1.0,0.0,0.0,2,0,0,2,2,1,1
8469,蓝,蓝,1.6,1.6,12.8,12.8,2004.0,2004.0,济宁,济宁,大众-高尔 2004款 1.6L 五门舒适型,大众高尔 2004款 1.6L 五门舒适型,汽油,汽油,2006-05-01,2006-05-01,-1.0,-1.0,0.0,0.0,1.0,1.0,2,2,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,2,2,2,2,1,1
8470,银灰,银灰,2.0,2.0,15.38,15.4,2006.0,2006.0,深圳,深圳,雪铁龙-凯旋 2006款 2.0L 手动尊贵型,雪铁龙凯旋 2006款 2.0L 手动尊贵型,汽油,汽油,2007-07-01,2007-07-01,-1.0,-1.0,0.0,0.0,1.0,1.0,3,3,MT,MT,1,0.0,2.0,-0.01999999999999957,-0.0006497725795971272,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8471,银灰,银灰,1.4,1.4,9.3,9.4,2004.0,2004.0,临沂,临沂,大众-POLO 2004款 三厢 1.4L 手动舒适型,大众POLO 2004款 三厢 1.4L 手动舒适型,汽油,汽油,2003-12-01,2003-12-01,-1.0,-1.0,0.0,0.0,4.0,4.0,3,3,MT,MT,1,0.0,2.0,-0.09999999999999963,-0.005347593582887681,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8472,白,香槟,1.6,1.6,4.25,4.0,2013.0,2013.0,成都,成都,别克-英朗 2013款 GT 1.6L 手动进取版,别克英朗 2013款 GT 1.6L 手动进取版,汽油,汽油,2014-11-01,2014-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,MT,MT,0,0.0,2.0,0.25,0.030303030303030307,1.0,1.0,0.0,2.0,2.0,0.0,2.0,6.0,0.0,-1.0,2.0,0.0,2,0,3,2,2,1,1
8473,白,白,1.8,1.8,8.5,8.5,2012.0,2011.0,唐山,唐山,三菱-翼神 2012款 致尚版 1.8L 手动豪华型,三菱翼神 2011款 致尚版 1.8L 手动豪华型,汽油,汽油,2012-06-01,2012-06-01,-1.0,-1.0,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,-1.0,2.0,0.0,2,0,0,2,2,1,1
8474,银灰,银灰,1.4,1.4,6.0,5.8,2009.0,2009.0,成都,成都,大众-POLO 2009款 劲情 1.4L 自动舒尚版,大众POLO 2009款 劲情 1.4L 自动舒尚版,汽油,汽油,2010-12-01,2010-12-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,AT,AT,0,0.0,2.0,0.20000000000000015,0.016949152542372895,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8475,白,白,1.6,1.6,9.3,5.9,2010.0,2010.0,保定,北京,大众-捷达 2010款 1.6L 伙伴,大众捷达 2010款 1.6L 伙伴,汽油,汽油,2010-12-01,2011-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,MT,MT,0,0.0,2.0,3.4000000000000004,0.2236842105263158,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-1.0,1.0,-1.0,2.0,0.0,2,0,0,2,2,1,1
8476,黑,黑,1.8,1.8,20.0,25.4,2004.0,2004.0,苏州,铁岭,大众-桑塔纳经典 2004款 1.8L 标准型,大众桑塔纳经典 2004款 1.8L 标准型,汽油,油改汽,2004-04-01,2004-04-01,-1.0,-1.0,0.0,0.0,3.0,3.0,2,2,MT,MT,0,0.0,2.0,-5.399999999999999,-0.118942731277533,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,7,1,1
8477,银灰,银灰,1.3,1.3,8.4,8.4,2010.0,2010.0,成都,成都,江淮-同悦RS 2010款 RS 1.3L 手动豪华型,江淮同悦RS 2010款 RS 1.3L 手动豪华型,汽油,汽油,2011-02-01,2011-02-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8478,黑,黑,1.6,1.6,19.7,19.7,2006.0,2006.0,合肥,合肥,奇瑞-旗云 2006款 1.6L 标准型,奇瑞旗云 2006款 1.6L 标准型,汽油,汽油,2006-02-01,2006-02-01,-1.0,-1.0,0.0,0.0,1.0,1.0,2,2,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8479,银灰,银灰,3.0,3.0,10.1,16.1,2006.0,2006.0,南京,南京,别克-别克GL8 2006款 陆尊 3.0L XT 导航版,别克GL8 2006款 陆尊 3.0L XT 导航版,汽油,汽油,2008-03-01,2008-02-01,-1.0,-1.0,0.0,0.0,1.0,1.0,3,3,AT,AT,0,0.0,2.0,-6.000000000000003,-0.2290076335877863,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8480,银灰,银灰,1.6,1.6,10.0,10.1,2006.0,2006.0,绵阳,绵阳,大众-速腾 2006款 1.6L手动时尚型,大众速腾 2006款 1.6L手动时尚型,油改气,油改汽,2008-01-01,2008-01-01,-1.0,-1.0,0.0,0.0,2.0,2.0,3,3,MT,MT,1,0.0,2.0,-0.09999999999999963,-0.004975124378109434,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,7,7,1,1
8481,黑,黑,1.6,1.6,6.25,5.8,2011.0,2011.0,沈阳,沈阳,别克-凯越 2011款 1.6LE-MT,别克凯越 2011款 1.6LE-MT,汽油,汽油,2010-12-01,2010-12-01,-1.0,-1.0,0.0,0.0,2.0,2.0,4,4,MT,MT,1,0.0,2.0,0.4500000000000002,0.037344398340248976,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8482,白,白,1.5,1.5,7.28,7.2,2015.0,2015.0,廊坊,廊坊,福特-福睿斯 2015款 1.5L 自动时尚型,福特福睿斯 2015款 1.5L 自动时尚型,汽油,汽油,2015-09-01,2015-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,5,5,AT,AT,1,0.0,2.0,0.08000000000000007,0.005524861878453044,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,0,0,2,2,1,1
8483,银灰,银灰,1.6,1.6,15.0,13.2,2004.0,2004.0,十堰,十堰,雪铁龙-富康 2004款 新浪潮 1.6L 手动舒适型,雪铁龙富康 2004款 新浪潮 1.6L 手动舒适型,汽油,汽油,2005-08-01,2005-08-01,-1.0,-1.0,0.0,0.0,0.0,1.0,3,3,MT,MT,1,0.0,2.0,1.8000000000000007,0.06382978723404258,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,-1.0,1,11,11,2,2,1,1
8484,白,白,1.3,1.3,3.8,3.8,2015.0,2015.0,青岛,青岛,雪佛兰-赛欧 2015款 赛欧3 1.3L AMT理想版,雪佛兰赛欧 2015款 赛欧3 1.3L AMT理想版,汽油,汽油,2015-05-01,2015-05-01,-1.0,-1.0,0.0,0.0,1.0,1.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,0,0,2,2,1,1
8485,黑,黑,1.8,-1.0,16.0,15.9,2005.0,2005.0,上海,上海,别克-凯越 2005款 1.8 手动豪华型,别克凯越 2005款 1.8 手动豪华型,汽油,汽油,2007-04-01,2007-04-01,-1.0,-1.0,0.0,0.0,2.0,2.0,3,3,MT,MT,1,-1.0,0.5,0.09999999999999963,0.003134796238244503,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8486,金,金,1.0,1.0,1.1,1.1,2012.0,2012.0,菏泽,菏泽,长安-奔奔MINI 2012款 1.0L 手动亲情版 国IV,长安奔奔mini 2012款 1.0L 手动时尚版 国V,汽油,汽油,2016-04-01,2016-04-01,-1.0,-1.0,0.0,0.0,1.0,1.0,5,5,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,-1.0,2.0,0.0,2,9,9,2,2,1,1
8487,黑,黑,2.0,2.0,12.0,11.7,2006.0,2006.0,重庆,永川区,现代-途胜 2006款 2.0L 自动两驱天窗型,现代途胜 2006款 2.0L 自动两驱舒适型,汽油,汽油,2008-01-01,2008-01-01,-1.0,-1.0,0.0,0.0,2.0,2.0,3,3,AT,AT,1,0.0,2.0,0.3000000000000007,0.012658227848101295,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8488,银灰,银灰,3.0,3.0,15.6,15.6,2006.0,2006.0,长沙,长沙,别克-别克GL8 2006款 陆尊 3.0L LT 豪华版,别克GL8 2006款 陆尊 3.0L LT 豪华版,汽油,汽油,2008-07-01,2008-07-01,-1.0,-1.0,0.0,0.0,0.0,4.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,-1.0,2.0,-4.0,0,11,11,2,2,1,1
8489,黑,黑,2.5,2.5,9.8,9.8,2013.0,2013.0,大连,大连,日产-天籁 2013款 2.5L XL领先版,日产天籁 2013款 2.5L XL领先版,汽油,汽油,2014-03-01,2014-03-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8490,银灰,银灰,1.0,1.0,7.6,8.0,2004.0,2004.0,郑州,郑州,一汽-夏利 2004款 N3 1.0L 三厢,夏利 2004款 N3 1.0L 两厢,汽油,汽油,2005-05-01,2005-02-01,-1.0,-1.0,0.0,0.0,1.0,1.0,2,2,MT,MT,0,0.0,2.0,-0.4000000000000004,-0.02564102564102566,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8491,白,白,1.5,-1.0,4.7,4.7,2015.0,2015.0,蚌埠,蚌埠,别克-英朗 2015款 15N 手动精英型,别克英朗 2015款 15N 手动精英型,汽油,汽油,2015-11-01,2015-11-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,MT,MT,1,-1.0,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,0,0,2,2,1,1
8492,黑,黑,1.8,1.8,15.6,13.0,2004.0,2004.0,成都,成都,大众-桑塔纳经典 2004款 1.8L 标准型,大众桑塔纳经典 2004款 1.8L 标准型,汽油,汽油,2003-03-01,2003-03-01,-1.0,-1.0,0.0,0.0,2.0,2.0,2,2,MT,MT,1,0.0,2.0,2.6,0.0909090909090909,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8493,银灰,银灰,1.8,1.8,11.5,11.5,2007.0,2007.0,武汉,武汉,福特-福克斯 2007款 两厢 1.8L 手动舒适型,福特福克斯 2007款 三厢 1.8L 手动舒适型,汽油,汽油,2008-02-01,2008-02-01,-1.0,-1.0,0.0,0.0,1.0,1.0,3,3,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8494,银灰,银灰,1.8,1.8,11.5,12.1,2007.0,2007.0,武汉,武汉,福特-福克斯 2007款 两厢 1.8L 手动舒适型,福特福克斯 2007款 两厢 1.8L 手动舒适型,汽油,汽油,2008-02-01,2007-11-01,-1.0,-1.0,0.0,0.0,1.0,2.0,3,3,MT,MT,0,0.0,2.0,-0.5999999999999996,-0.025423728813559303,1.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,-1.0,2.0,-1.0,1,11,11,2,2,1,1
8495,白,白,1.6,1.6,6.7,6.7,2011.0,2011.0,呼和浩特,呼和浩特,大众-速腾 2011款 1.6L 自动舒适型,大众速腾 2011款 1.6L 自动舒适型,汽油,汽油,2011-06-01,2011-06-01,-1.0,-1.0,0.0,0.0,2.0,2.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,0,0,2,2,1,1
8496,黑,黑,1.6,1.6,18.66,18.7,2005.0,2005.0,北京,北京,现代-伊兰特 2005款 1.6L 手动豪华型,现代伊兰特 2005款 1.6L 手动豪华型,汽油,汽油,2005-05-01,2005-05-01,-1.0,-1.0,0.0,0.0,3.0,3.0,2,2,MT,MT,1,0.0,2.0,-0.03999999999999915,-0.0010706638115631462,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8497,黑,黑,2.0,-1.0,9.5,9.4,2010.0,2010.0,北京,北京,大众-途观 2010款 2.0TSI 自动四驱菁英版,大众途观 2010款 2.0TSI 自动四驱菁英版,汽油,汽油,2010-09-01,2010-09-01,-1.0,-1.0,0.0,0.0,3.0,3.0,4,4,AT,AT,1,-1.0,0.5,0.09999999999999963,0.0052910052910052725,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8498,黑,黑,2.0,2.0,9.4,9.4,2007.0,2007.0,合肥,合肥,本田-雅阁 2007款 2.0L 自动标准精典版,本田雅阁 2007款 2.0L 自动标准精典版,汽油,柴油,2007-04-01,2007-04-01,-1.0,-1.0,0.0,0.0,2.0,2.0,3,3,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,6,1,1
8499,黑,黑,1.8,1.8,8.5,8.5,2008.0,2008.0,洛阳,洛阳,大众-桑塔纳志俊 2008款 1.8L 手动实尚型,大众桑塔纳志俊 2008款 1.8L 手动实尚型,汽油,汽油,2013-11-01,2013-11-01,-1.0,-1.0,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8500,红,红,2.0,-1.0,10.0,10.1,2007.0,2007.0,济南,济南,雪佛兰-景程 2007款 2.0 手动舒适型,雪佛兰景程 2007款 2.0 手动舒适型,汽油,汽油,2007-09-01,2007-09-01,-1.0,-1.0,0.0,0.0,1.0,1.0,3,3,MT,MT,1,-1.0,0.5,-0.09999999999999963,-0.004975124378109434,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,5,5,2,2,1,1
8501,红,红,1.8,1.8,9.3,9.3,2009.0,2009.0,西安,西安,本田-思域 2009款 1.8L 自动舒适版,本田思域 2009款 1.8L 自动舒适版,汽油,汽油,2010-12-01,2010-12-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,5,5,2,2,1,1
8502,白,白,1.3,1.3,4.4,4.4,2010.0,2010.0,济宁,济宁,众泰-众泰5008 2010款 1.3L 手动舒适型,众泰5008 2010款 1.3L 手动舒适型,汽油,汽油,2012-01-01,2012-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,-1.0,2.0,0.0,2,0,0,2,2,1,1
8503,黑,黑,2.0,2.0,2.58,2.6,2013.0,2012.0,南京,南京,海马-骑士 2013款 2.0L 手动智能领航型,海马骑士 2012款 2.0L 手动智能领航型,汽油,汽油,2013-01-01,2013-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,-0.020000000000000014,-0.003861003861003865,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8504,黑,黑,1.6,1.6,7.0,7.1,2010.0,2010.0,襄阳,襄阳,马自达-马自达3 2010款 1.6L 手动经典时尚型,马自达3 2010款 1.6L 手动经典时尚型,汽油,汽油,2011-09-01,2011-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,-0.09999999999999963,-0.0070921985815602575,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8505,黑,黑,1.5,1.5,7.7,7.3,2011.0,2011.0,呼和浩特,呼和浩特,比亚迪-比亚迪F3 2011款 1.5L 新白金版标准型,比亚迪F3 2011款 1.5L 新白金版标准型,汽油,汽油,2011-03-01,2010-12-01,-1.0,-1.0,0.0,0.0,1.0,2.0,4,4,MT,MT,0,0.0,2.0,0.4000000000000004,0.02666666666666669,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,-1.0,2.0,-1.0,1,7,7,2,2,1,1
8506,黑,黑,1.5,1.5,7.7,7.7,2011.0,2011.0,呼和浩特,呼和浩特,比亚迪-比亚迪F3 2011款 1.5L 新白金版标准型,比亚迪F3 2011款 1.5L 新白金版舒适型,汽油,汽油,2011-03-01,2011-03-01,-1.0,-1.0,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8507,白,白,2.0,2.0,5.2,5.3,2013.0,2013.0,合肥,合肥,日产-天籁 2013款 2.0L XE时尚版,日产天籁 2013款 2.0L XE时尚版,汽油,汽油,2014-02-01,2014-02-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,-0.09999999999999963,-0.00952380952380949,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,0,0,2,2,1,1
8508,黑,黑,1.6,1.6,7.7,7.7,2011.0,2011.0,南京,南京,大众-朗逸 2011款 1.6L 自动品雅版,大众朗逸 2011款 1.6L 自动品雅版,汽油,汽油,2011-09-01,2011-09-01,-1.0,-1.0,0.0,0.0,2.0,2.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,2,2,1,1
8509,银灰,白,1.4,-1.0,7.4,8.2,2012.0,2012.0,南通,南通,大众-高尔夫 2012款 1.4TSI 自动舒适型,大众高尔夫 2012款 1.4TSI 自动舒适型,汽油,汽油,2012-03-01,2012-05-01,-1.0,-1.0,0.0,0.0,4.0,0.0,4,4,AT,AT,0,-1.0,0.5,-0.7999999999999989,-0.05128205128205122,1.0,1.0,0.0,2.0,2.0,0.0,2.0,-2.0,1.0,-1.0,2.0,4.0,0,11,0,2,2,1,1
8510,银灰,蓝,1.2,1.2,6.7,6.7,2010.0,2010.0,深圳,深圳,五菱汽车-五菱宏光 2010款 1.2L 标准型,五菱宏光 2010款 1.2L 标准型,汽油,汽油,2011-09-01,2011-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,-1.0,2.0,0.0,2,11,2,2,2,1,1
8511,银灰,银灰,1.6,1.6,14.6,14.7,2008.0,2008.0,珠海,珠海,日产-骐达 2008款 1.6L 自动智能型,日产骐达 2008款 1.6L 自动智能型,汽油,汽油,2008-10-01,2008-10-01,-1.0,-1.0,0.0,0.0,2.0,2.0,3,3,AT,AT,1,0.0,2.0,-0.09999999999999963,-0.0034129692832764393,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8512,白,多彩,2.0,2.0,7.62,9.3,2011.0,2011.0,北京,北京,金杯-金杯海狮 2011款 2.0L第五代动力王舒适型4G20D4B,金杯海狮 2011款 2.0L第五代动力王舒适型4G20D4B,汽油,汽油,2012-01-01,2012-01-01,-1.0,-1.0,0.0,0.0,3.0,0.0,4,4,MT,MT,0,0.0,2.0,-1.6800000000000006,-0.099290780141844,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,-1.0,2.0,3.0,0,0,1,2,2,1,1
8513,银灰,银灰,1.8,1.8,10.62,10.6,2008.0,2008.0,北京,北京,本田-思域 2008款 1.8L 手动纪念经典版,本田思域 2008款 1.8L 手动纪念经典版,汽油,汽油,2008-12-01,2008-12-01,-1.0,-1.0,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,0.01999999999999957,0.000942507068802996,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,11,2,2,1,1
8514,黑,黑,1.6,1.6,6.0,6.1,2013.0,2013.0,合肥,合肥,大众-朗逸 2013款 改款经典 1.6L 自动风尚版,大众朗逸 2013款 改款经典 1.6L 自动风尚版,汽油,汽油,2013-09-01,2013-09-01,-1.0,-1.0,0.0,0.0,2.0,1.0,4,4,AT,AT,1,0.0,2.0,-0.09999999999999963,-0.008264462809917326,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,1.0,1,7,7,2,2,1,1
