c_price,max_price,min_price,dealer_price,car_model,fuel_type,register_city,model_generation,is_electric_skylight,is_panoramic_sunroof,far_beam,dipped_headlight,new_car_price,transfer_times,price,target,model_id,register_date,deal_date,gear_num,province,used_ages,bumper_change,bumper_chromatic,bumper_flaw,bumper_metal,bumper_spray,car_box_type,car_height,car_length,car_level,car_width,chromatic_num,color,deal_city,deal_time_quarter,displacement,door_change,door_chromatic,door_flaw,door_metal,door_spray,drive_mode,driving_seat_abnormal,driving_seat_abrasion,driving_seat_blister,driving_seat_damage,driving_seat_disassembly,driving_seat_flaw,driving_seat_smudginess,edition,emission,engine_intake_form,fender_change,fender_chromatic,fender_flaw,fender_metal,fender_spray,front_light_change,front_light_damage,front_light_flaw,gdp_level,gearbox_type,manufacturer,max_horse_power,metal_num,mileage,model_age,model_brand,model_series,model_year,pillar_change,pillar_chromatic,pillar_flaw,pillar_metal,pillar_spray,power_displacement_cartesian,region,seat_flaw,spray_num,steering_wheel_flaw,tire_flaw,transmission,transmission_case,trunk_change,trunk_chromatic,trunk_flaw,trunk_injury,trunk_metal,trunk_spray,change_num,used_months,engine_vehicle_launch_flawnum,engine_valve_chamber_cover_flawnum,engine_cistern_flawnum,engine_accumulator_flawnum,engine_steering_mast_flawnum,engine_room_line_sediment_flawnum,engine_brake_level_flawnum,engine_oil_flawnum,engine_cylinder_removalnum,engine_defectnum,engine_flawnum,engine_harness_changenum,engine_harness_sootingnum,engine_harness_carbonizationnum,engine_harness_flawnum,engine_firewall_bulkhead_changenum,engine_firewall_bulkhead_sootingnum,engine_firewall_bulkhead_carbonizationnum,engine_firewall_bulkhead_blisters_tracesnum,engine_firewall_bulkheadd_flawnum,engine_gearbox_flawnum,engine_removable_tank_framework_flawnum,engine_non_removable_tank_framework_changenum,engine_non_removable_framework_defectnum,engine_non_removable_framework_flawnum,bottom_bigside_flawnum,bottom_bigside_changenum,bottom_bigside_metalnum,bottom_bigside_spraynum,bottom_bigside_chromaticnum,bottom_bigside_weldnum,bottom_bigside_injurynum,bottom_bigside_injury_sagnum,bottom_bigside_injury_scratchnum,bottom_bigside_injury_brokennum,bottom_bigside_injury_scarsnum,bottom_bigside_injury_cracknum,bottom_bigside_repairnum,id
23.61,22.1,20.8,24.08,宝马5系 2013款 530li 领先型,汽油,佛山,1,1,0,-1,氙气,55.96,2,26.0,,9813,2013-02-21,,8,广东,6,0,0,2,0,2,三厢,1.49,5.04,中大型车,1.86,0,灰,广州,4,3.0,0,0,0,0,0,后驱,0,0,0,0,0,1,1,领先,4,自然吸气,0,0,0,0,0,0,0,0,0,手自一体变速箱(AT),华晨宝马,9,0,9.02,5,宝马,宝马5系,2013,0,0,0,0,0,9_3.0,华南,1,2,0,4,自动,8,0,0,0,0,0,0,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90018
30.01,31.3,29.8,31.02,宝马5系 2017款 525li 豪华设计套装,汽油,上海,1,1,0,氙气,氙气,49.96,0,33.0,,23513,2016-08-11,,8,上海,3,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,灰,上海,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,0,0,0,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,0,3.0,1,宝马,宝马5系,2017,0,0,0,0,0,7_2.0,华东,0,1,0,0,自动,8,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90125
15.92,18.9,17.6,17.84,宝马5系 2011款 520li 典雅型,汽油,沈阳,1,1,0,-1,-1,41.86,3,19.5,,9828,2011-06-09,,8,辽宁,8,2,0,4,0,2,三厢,1.47,5.04,中大型车,1.86,0,棕,沈阳,4,2.5,0,0,2,0,2,后驱,0,0,0,0,0,0,0,典雅,4,自然吸气,0,0,4,0,4,0,0,0,1,手自一体变速箱(AT),华晨宝马,5,0,10.58,7,宝马,宝马5系,2011,0,0,0,0,0,5_2.5,东北,0,7,0,0,自动,8,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,90129
31.33,29.6,28.2,31.33,宝马5系 2014款 528li 领先型,汽油,洛阳,1,1,0,氙气(选装LED),氙气(选装LED),55.06,0,33.77,,14378,2016-05-06,,8,河南,3,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,洛阳,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,5,涡轮增压,0,0,0,0,0,0,0,0,3,手自一体变速箱(AT),华晨宝马,9,0,3.1,4,宝马,宝马5系,2014,0,0,0,0,0,9_2.0,华中,0,1,0,0,自动,8,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90148
17.61,20.7,19.5,19.59,宝马5系 2011款 523li 领先型,汽油,南京,1,1,0,-1,氙气,44.96,1,22.0,,9829,2012-07-24,,8,江苏,7,0,0,2,0,2,三厢,1.47,5.04,中大型车,1.86,0,灰,南京,4,2.5,0,0,6,3,3,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,3,1,2,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,4,10.28,7,宝马,宝马5系,2011,0,0,0,0,0,7_2.5,华东,0,7,0,0,自动,8,0,0,1,0,0,1,0,74,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,90438
15.12,15.7,14.5,15.94,宝马5系 2011款 523li 领先型,汽油,鞍山,1,1,0,-1,氙气,44.96,0,18.0,,9829,2010-11-25,,8,辽宁,8,0,0,1,0,1,三厢,1.47,5.04,中大型车,1.86,0,蓝,鞍山,4,2.5,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,3,自然吸气,0,0,1,0,1,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,0,11.66,7,宝马,宝马5系,2011,0,0,0,0,0,7_2.5,东北,0,2,0,0,自动,8,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90616
26.86,30.0,28.6,29.87,宝马5系 2017款 525li 领先型,汽油,南阳,1,1,0,氙气,氙气,46.66,1,31.5,,23512,2016-09-23,,8,河南,2,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,南阳,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,0,0,0,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,0,3.73,1,宝马,宝马5系,2017,0,0,0,0,0,7_2.0,华中,0,1,0,0,自动,8,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90637
26.7,30.4,28.9,28.98,宝马5系 2014款 525li 豪华设计套装,汽油,扬州,1,1,0,氙气,氙气,49.96,3,32.0,,9800,2015-05-22,,8,江苏,4,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,金,扬州,4,2.0,0,0,3,1,2,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,2,1,1,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,2,5.65,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,3,0,0,自动,8,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90726
-1.0,9.5,8.8,9.8,宝马5系 2010款 520li 豪华型,汽油,上海,2,1,0,-1,氙气,42.36,0,11.0,,9820,2010-06-28,,6,上海,9,0,0,2,0,2,三厢,1.48,4.98,中大型车,1.85,0,灰,上海,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,4,自然吸气,0,0,5,2,3,0,0,0,0,手自一体变速箱(AT),华晨宝马,4,2,11.29,8,宝马,宝马5系,2010,0,0,0,0,0,4_2.0,华东,0,5,0,0,自动,6,0,0,0,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90842
-1.0,29.4,27.9,27.37,宝马5系 2014款 525li 领先型,汽油,昆明,1,1,0,氙气,氙气,46.66,0,28.0,,9799,2015-07-03,,8,云南,4,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,灰,昆明,4,2.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,1,0,1,0,0,0,2,手自一体变速箱(AT),华晨宝马,7,0,7.9,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,西南,0,5,0,0,自动,8,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90952
-1.0,19.3,18.1,20.36,宝马5系 2012款 523li 领先型,汽油,青岛,1,1,0,-1,氙气,45.96,0,23.5,,12603,2012-02-28,,8,山东,7,0,0,2,0,2,三厢,1.47,5.04,中大型车,1.86,0,白,青岛,4,2.5,0,0,2,0,2,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,1,0,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,3.95,6,宝马,宝马5系,2012,0,0,0,0,0,7_2.5,华东,0,6,0,0,自动,8,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,90979
17.0,19.6,18.4,18.25,宝马5系 2011款 523li 豪华型,汽油,大连,1,1,0,-1,氙气,48.96,1,20.5,,9830,2011-04-06,,8,辽宁,8,0,0,2,0,2,三厢,1.47,5.04,中大型车,1.86,0,灰,大连,4,2.5,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,4,自然吸气,0,0,3,0,3,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,7.36,7,宝马,宝马5系,2011,0,0,0,0,0,7_2.5,东北,0,5,0,0,自动,8,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91033
-1.0,26.3,24.8,25.05,宝马5系 2014款 525li 豪华设计套装,汽油,南宁,1,1,0,氙气,氙气,49.96,1,25.0,,9800,2013-11-13,,8,广西,5,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,棕,南宁,4,2.0,0,0,6,2,4,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,2,1,1,0,0,0,2,手自一体变速箱(AT),华晨宝马,7,3,8.09,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华南,0,5,0,0,自动,8,0,0,0,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91047
-1.0,25.8,24.5,-1.0,宝马5系 2014款 520li 典雅型,汽油,赣州,1,1,0,氙气,氙气,43.56,0,30.5,,9798,2014-07-02,,8,江西,5,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,黄,赣州,4,2.0,0,0,3,0,3,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,2,0,2,0,0,0,3,手自一体变速箱(AT),华晨宝马,6,0,7.43,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华中,0,6,0,0,自动,8,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91195
23.46,25.8,24.4,24.55,宝马5系 2014款 520li 典雅型,汽油,石家庄,1,1,0,氙气,氙气,43.56,0,27.0,,9798,2014-02-24,,8,河北,5,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,石家庄,5,2.0,0,0,3,1,2,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,4,2,2,0,0,0,2,手自一体变速箱(AT),华晨宝马,6,3,9.14,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华北,0,6,0,0,自动,8,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91237
17.09,20.7,19.4,19.13,宝马5系 2012款 523li 领先型,汽油,广州,1,1,0,-1,氙气,45.96,0,18.5,18.4,12603,2012-09-18,2018-09-29,8,广东,7,0,0,2,0,2,三厢,1.47,5.04,中大型车,1.86,0,灰,广州,4,2.5,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,2,1,1,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,1,14.48,6,宝马,宝马5系,2012,0,0,0,0,0,7_2.5,华南,0,3,0,0,自动,8,0,0,0,0,0,0,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91451
-1.0,25.9,24.6,24.72,宝马5系 2014款 525li 领先型,汽油,安庆,1,1,0,氙气,氙气,46.66,0,26.88,,9799,2014-10-11,,8,上海,4,1,0,3,0,2,三厢,1.49,5.06,中大型车,1.86,0,黑,上海,4,2.0,1,0,5,0,4,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,1,0,6,1,4,1,0,1,0,手自一体变速箱(AT),华晨宝马,7,1,9.49,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,7,0,0,自动,8,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91629
-1.0,19.5,18.3,18.93,宝马5系 2011款 523li 豪华型,汽油,唐山,1,1,0,-1,氙气,48.96,2,22.0,,9830,2011-07-13,,8,河北,8,1,0,3,0,2,三厢,1.47,5.04,中大型车,1.86,0,黄,唐山,4,2.5,0,0,2,0,2,后驱,0,0,0,0,0,0,0,豪华,4,自然吸气,0,0,3,0,3,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,0,13.96,7,宝马,宝马5系,2011,0,0,0,0,0,7_2.5,华北,0,7,0,0,自动,8,0,0,0,0,0,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91659
22.77,26.5,25.1,25.26,宝马5系 2014款 525li 领先型,汽油,成都,1,1,0,氙气,氙气,46.66,0,30.0,,9799,2014-04-02,,8,四川,5,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,灰,成都,4,2.0,0,0,4,0,4,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,4,1,3,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,1,4.24,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,西南,0,7,0,0,自动,8,0,0,0,0,0,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91780
30.33,34.3,32.8,34.43,宝马5系 2017款 528li 领先型,汽油,洛阳,1,1,0,氙气(选装LED),氙气(选装LED),55.06,0,37.0,,23504,2017-01-17,,8,河南,2,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,黑,洛阳,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,0,0,0,0,0,0,3,手自一体变速箱(AT),华晨宝马,9,0,2.84,1,宝马,宝马5系,2017,0,0,0,0,0,9_2.0,华中,0,0,0,0,自动,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91952
23.1,22.4,21.3,24.3,宝马5系 2014款 520li 典雅型,汽油,合肥,1,1,0,氙气,氙气,43.56,0,26.0,,9798,2014-11-14,,8,安徽,4,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,合肥,4,2.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,典雅,5,涡轮增压,1,0,3,0,2,1,0,1,2,手自一体变速箱(AT),华晨宝马,6,0,9.56,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华东,0,5,0,0,自动,8,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91964
-1.0,24.0,22.7,22.55,宝马5系 2014款 520li 典雅型,汽油,成都,1,1,0,氙气,氙气,43.56,0,22.84,,9798,2013-11-22,,8,四川,5,2,0,2,0,0,三厢,1.49,5.06,中大型车,1.86,0,白,成都,4,2.0,0,0,5,1,4,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,5,1,4,1,0,1,1,手自一体变速箱(AT),华晨宝马,6,2,7.16,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,西南,0,7,0,0,自动,8,0,0,0,0,0,0,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,2,0,91985
26.98,29.0,27.6,28.03,宝马5系 2014款 525li 豪华设计套装,汽油,北京,1,1,0,氙气,氙气,49.96,0,32.0,,9800,2015-09-01,,8,北京,4,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,北京,4,2.0,0,0,1,0,1,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,2,0,2,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,0,10.81,4,宝马,宝马5系,2014,0,0,1,0,1,7_2.0,华北,0,6,0,0,自动,8,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92009
31.25,29.7,28.3,31.48,宝马5系 2014款 528li xdrive豪华设计套装,汽油,郑州,1,1,0,氙气(选装LED),氙气(选装LED),64.56,1,31.5,,14376,2015-05-29,,8,河南,4,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,郑州,4,2.0,0,0,1,0,1,四驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,3,1,2,0,0,0,1,手自一体变速箱(AT),华晨宝马,9,1,7.82,4,宝马,宝马5系,2014,0,0,0,0,0,9_2.0,华中,0,5,0,0,自动,8,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92037
18.92,23.2,21.9,21.54,宝马5系 2013款 525li 豪华型,汽油,郑州,1,1,0,-1,氙气,49.46,2,18.75,18.75,9811,2013-04-28,2018-12-02,8,河南,6,1,0,3,0,2,三厢,1.49,5.04,中大型车,1.86,0,棕,郑州,5,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,1,0,4,1,2,1,0,1,1,手自一体变速箱(AT),华晨宝马,7,1,13.17,5,宝马,宝马5系,2013,0,0,0,0,0,7_2.0,华中,0,4,0,0,自动,8,0,0,0,0,0,0,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92127
24.1,26.1,24.8,25.33,宝马5系 2014款 520li 典雅型,汽油,淄博,1,1,0,氙气,氙气,43.56,1,26.8,,9798,2014-06-16,,8,山东,5,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,淄博,5,2.0,0,0,3,3,0,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,3,2,1,0,0,0,3,手自一体变速箱(AT),华晨宝马,6,5,5.39,4,宝马,宝马5系,2014,0,0,1,0,1,6_2.0,华东,0,4,0,0,自动,8,0,0,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92544
18.41,21.3,20.1,20.02,宝马5系 2013款 520li 典雅型,汽油,昆明,1,1,0,-1,氙气,42.86,0,20.8,,9809,2012-11-26,,8,云南,6,0,0,2,0,2,三厢,1.49,5.04,中大型车,1.86,0,灰,昆明,5,2.0,0,0,4,0,4,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,5,1,4,0,0,0,2,手自一体变速箱(AT),华晨宝马,6,1,6.8,5,宝马,宝马5系,2013,0,0,3,0,3,6_2.0,西南,0,7,0,0,自动,8,0,0,1,0,0,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92551
22.32,21.7,20.6,23.2,宝马5系 2014款 520li 典雅型,汽油,宜昌,1,1,0,氙气,氙气,43.56,0,23.4,,9798,2014-04-02,,8,湖北,5,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,灰,宜昌,4,2.0,0,0,1,0,1,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,2,0,2,0,0,0,3,手自一体变速箱(AT),华晨宝马,6,0,10.68,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华中,0,5,0,0,自动,8,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92653
20.37,22.8,21.5,22.46,宝马5系 2013款 525li 领先型,汽油,上海,1,1,0,-1,氙气,45.96,0,25.0,,9810,2013-05-31,,8,上海,6,0,0,2,0,2,三厢,1.49,5.04,中大型车,1.86,0,黄,上海,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,2,1,1,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,1,11.73,5,宝马,宝马5系,2013,0,0,0,0,0,7_2.0,华东,0,4,0,0,自动,8,0,0,1,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92727
30.06,33.7,32.3,33.26,宝马5系 2017款 528li xdrive领先型,汽油,沈阳,1,1,0,氙气(选装LED),氙气(选装LED),57.66,0,36.0,,23506,2017-01-03,,8,辽宁,2,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,沈阳,4,2.0,0,0,1,0,1,四驱,0,0,0,0,0,0,0,领先,5,涡轮增压,0,0,1,0,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,9,0,8.57,1,宝马,宝马5系,2017,0,0,0,0,0,9_2.0,东北,0,4,0,0,自动,8,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,92954
13.65,17.3,16.1,16.07,宝马5系 2011款 523li 领先型,汽油,长春,1,1,0,-1,氙气,44.96,1,16.0,16.0,9829,2010-10-20,2018-10-19,8,吉林,8,2,0,4,0,2,三厢,1.47,5.04,中大型车,1.86,0,灰,长春,4,2.5,0,0,6,3,3,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,1,0,6,2,3,1,0,1,2,手自一体变速箱(AT),华晨宝马,7,6,12.77,7,宝马,宝马5系,2011,0,0,1,0,1,7_2.5,东北,0,7,0,0,自动,8,0,0,0,0,0,0,3,96,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,92975
27.87,30.4,29.0,30.84,宝马5系 2014款 525li 豪华设计套装,汽油,东莞,1,1,0,氙气,氙气,49.96,0,33.6,,9800,2016-08-31,,8,广东,3,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,东莞,4,2.0,0,0,3,1,2,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,3,1,2,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,2,7.69,4,宝马,宝马5系,2014,0,0,1,0,1,7_2.0,华南,0,7,0,0,自动,8,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,93034
7.05,8.6,7.8,-1.0,宝马5系 2008款 523li 典雅型,汽油,西安,2,1,0,-1,氙气,47.26,0,8.7,8.0,9848,2008-10-28,2018-10-23,6,陕西,10,0,0,2,0,2,三厢,1.48,4.98,中大型车,1.85,0,灰,西安,5,2.5,0,0,5,1,4,后驱,0,0,0,0,0,0,0,典雅,3,自然吸气,0,0,6,2,4,0,0,0,1,手自一体变速箱(AT),华晨宝马,5,3,8.69,10,宝马,宝马5系,2008,0,0,3,0,3,5_2.5,西北,0,7,0,0,自动,6,0,0,0,0,0,0,0,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,93155
28.64,27.5,26.1,28.81,宝马5系 2014款 525li 豪华设计套装,汽油,洛阳,1,1,0,氙气,氙气,49.96,0,29.8,,9800,2015-09-01,,8,河南,4,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,洛阳,4,2.0,0,0,3,0,3,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,0,0,0,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,0,5.85,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华中,0,5,0,0,自动,8,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93202
23.14,21.5,20.4,24.1,宝马5系 2013款 530li 豪华型,汽油,成都,1,1,0,-1,氙气,62.96,1,28.4,,9814,2013-01-06,,8,四川,6,0,0,1,0,1,三厢,1.49,5.04,中大型车,1.86,0,灰,成都,1,3.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,4,自然吸气,0,0,1,0,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,9,0,6.8,5,宝马,宝马5系,2013,0,0,0,0,0,9_3.0,西南,0,2,0,0,自动,8,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93331
